,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
751,770,3666,0,192,63,289,99,98,46,40,56266.675,5177.53203125,-0.6170927286148071,144584294400.0,3420985491456.0
752,7781,3808,1139,15,3,543,57,25,4,0,157837.125,5941.88828125,-0.4735424816608429,7206005112832.0,628477198336.0
753,7790,3907,504,1,1,476,98,10,54,3,161751.425,5434.5296875,-0.6475440859794617,3953928175616.0,785706713088.0
754,6426,3427,1139,12,3,607,37,25,28,0,174713.5,6568.96875,-0.3840767741203308,6972462071808.0,524926550016.0
755,61,428,0,31,1,412,98,62,38,1,146573.0,7858.45546875,-0.2408098727464676,25648640000.0,1188621713408.0
756,8132,3807,1532,2,1,466,29,2,27,6,233468.75,7394.634375,-0.3489187955856323,9276458270720.0,341531721728.0
757,771,3805,23,1,0,3626,3,1,0,0,338835.425,10578.453125,-0.08949944376945496,384252116992.0,132756520960.0
758,4603,3875,31,2,0,607,1,13,47,7,277573.325,9448.2265625,-0.17872120440006256,982153691136.0,200236302336.0
759,7693,3709,1996,1,2,283,30,13,4,2,203350.025,6967.0765625,-0.3548647463321686,11569042817024.0,393962881024.0
760,251,3781,31,1,1,3646,3,1,7,1,313550.75,9835.1171875,-0.09841527789831161,335420129280.0,171975081984.0
761,7962,3807,1020,2,3,720,59,30,0,0,149801.8,5878.070703125,-0.48253703117370605,6634691100672.0,640544276480.0
762,8179,1571,509,13,0,487,4,15,27,1,251459.25,8710.1390625,-0.22042353451251984,4047645966336.0,206387871744.0
763,2,3794,3,126,0,471,3,31,7,14,279834.35,10964.5890625,0.02429833449423313,32890241024.0,422088540160.0
764,6266,2273,995,14,3,1616,36,1,31,6,209872.6,6606.90390625,-0.3792525827884674,6244137435136.0,456543469568.0
765,8189,3805,483,50,1,7772,67,49,7,14,134934.5875,6300.79609375,-0.5153616070747375,4182023077888.0,746687692800.0
766,7802,354,252,61,0,540,60,48,28,0,156949.3625,7228.79140625,-0.44967758655548096,2668111593472.0,713341403136.0
767,7989,165,3,1576,60,7458,96,99,92,46,50575.79375,4758.15703125,-0.6395597457885742,1678152826880.0,4347725873152.0
768,242,349,99,1,3,4608,67,54,3,31,127195.275,6244.96328125,-0.4070388674736023,717107298304.0,923519549440.0
769,8181,3804,92,10,0,7455,29,65,5,30,144066.2875,7978.68984375,-0.32968756556510925,2167146938368.0,550637666304.0
770,263,3757,14,6,0,3647,28,0,7,0,325581.75,10101.44140625,-0.14308232069015503,250505592832.0,307540197376.0
771,7804,350,19,1,0,4117,3,2,1,0,286384.275,9029.1515625,-0.18095888197422028,1605988515840.0,128483770368.0
772,8070,221,251,15,14,7832,92,100,9,38,52122.271875,4902.098828125,-0.6224098205566406,2975656837120.0,1453303660544.0
773,11,3810,0,1,1,282,1,7,0,2,320967.1,10483.9109375,0.037807710468769073,12202240000.0,189457924096.0
774,7821,3586,15,979,6,993,96,94,55,15,55691.31875,4759.37421875,-0.643465518951416,1474504425472.0,2021166415872.0
775,7814,3939,1656,1,0,575,34,49,28,6,164258.6,7645.23046875,-0.3590955138206482,9859958308864.0,495742255104.0
776,6629,3740,1124,19,3,545,37,22,3,0,179078.925,6574.01796875,-0.38408106565475464,6928737501184.0,508156346368.0
777,251,301,0,2,0,479,2,73,16,0,199637.7,12144.35234375,0.4109559953212738,61167992832.0,568306302976.0
778,507,3794,0,5,1,1600,3,1,7,1,315889.85,9906.7375,-0.0973178967833519,146626560000.0,175696904192.0
779,7702,3804,419,5,0,7484,35,94,2,31,91021.84375,7725.56171875,-0.3606737554073334,3759061073920.0,673403502592.0
780,7896,3773,13,570,0,3554,99,96,31,63,64965.625,5741.2671875,-0.645058274269104,1570745614336.0,1591975870464.0
781,3,3805,14,2,2,3543,3,13,3,0,254503.0,8693.7359375,-0.14241822063922882,201450881024.0,252401582080.0
782,7690,2349,1932,5,0,558,30,56,8,0,156362.4,7826.26640625,-0.3394327759742737,11250870255616.0,480627326976.0
783,4153,3492,3,3,1,512,29,30,49,0,209889.625,8204.28515625,-0.32545265555381775,756991983616.0,458184785920.0
784,7801,3805,908,60,2,543,67,30,3,15,149732.7,5875.17578125,-0.5156447291374207,6026766057472.0,729548587008.0
785,114,291,3,463,0,669,96,84,40,7,111202.15,7977.7765625,-0.27385127544403076,59610238976.0,1613191053312.0
786,7410,346,984,31,2,3559,100,53,0,14,101717.525,4961.15234375,-0.647195041179657,6457844563968.0,976548659200.0
787,1799,3756,14,26,2,1565,2,14,24,0,245397.05,8446.540625,-0.19969630241394043,441941098496.0,276425605120.0
788,7781,1596,484,1,1,547,3,10,26,30,249077.5,8335.0171875,-0.23210442066192627,3852551061504.0,242270322688.0
789,4,354,23,3,1,465,3,1,7,7,341519.5,10702.60234375,0.18746744096279144,135419502592.0,183117348864.0
790,121,3757,255,3,3,543,67,30,1,15,158176.3,6193.240625,-0.45302262902259827,1346472378368.0,781656195072.0
791,6614,291,419,9,0,561,3,94,3,32,109437.9,9271.3328125,-0.13144728541374207,3317110407168.0,539446804480.0
792,426,3978,4,237,1,750,100,29,44,6,168440.4,6545.4703125,-0.5824211835861206,121998065664.0,1132980338688.0
793,8182,220,579,1,0,416,99,5,15,0,182991.125,5918.16171875,-0.6313205361366272,4403977781248.0,749209387008.0
794,234,290,124,14,3,7552,20,54,23,31,155405.75,7612.871875,-0.2017780989408493,951111647232.0,637314072576.0
795,7685,3772,1010,1,2,543,62,21,10,7,165227.0625,6024.1015625,-0.4939039647579193,6528813760512.0,616331608064.0
796,250,3794,124,48,1,737,15,38,0,0,223405.2,9352.2734375,-0.16259680688381195,705285783552.0,453794791424.0
797,6397,3805,504,12,1,132,18,2,0,10,251393.6,7955.2046875,-0.2941513657569885,3698885394432.0,277368537088.0
798,781,3805,96,0,3,4623,64,1,8,31,193707.725,6097.390625,-0.47309988737106323,796123529216.0,654952235008.0
799,242,3795,14,1,24,866,98,66,55,38,92826.81875,5231.21484375,-0.5982548594474792,145399054336.0,1859751510016.0
800,6533,3941,1988,1,2,7832,36,18,31,6,190375.575,6774.034375,-0.3820490837097168,11601537138688.0,464540401664.0
801,2,3618,0,2,0,89,27,26,1,3,292701.9,10988.19375,0.06626320630311966,3594880000.0,456709963776.0
802,12,290,7,1,0,3657,1,60,5,0,227699.2,11829.7421875,0.3344995677471161,171336335360.0,455107346432.0
803,252,3794,0,33,0,1311,2,56,7,31,221156.175,11001.05,0.0027841029223054647,91693457408.0,481845968896.0
804,260,3805,15,5,0,2494,3,1,7,14,347524.6,10846.521875,-0.025158362463116646,213041954816.0,159964413952.0
805,1021,3618,0,1,0,286,26,1,46,47,329024.25,10267.9578125,-0.1691114455461502,188168945664.0,381145841664.0
806,501,3970,52,62,1,282,29,5,3,2,281265.75,9070.3984375,-0.2314435988664627,363741511680.0,410529923072.0
807,7701,3779,1139,12,3,7577,5,57,4,31,147130.35,7460.346875,-0.25078296661376953,7448679153664.0,456640266240.0
808,8074,3439,1439,14,0,528,37,73,12,54,123364.425,7565.815625,-0.3717612028121948,8792462852096.0,657097228288.0
809,6153,3805,504,3,1,131,20,5,56,5,243630.95,7870.7890625,-0.3042483627796173,3656373239808.0,315554791424.0
810,8173,3717,47,2,2,748,96,18,59,6,141732.15,5058.740625,-0.6409990787506104,1690682916864.0,832484278272.0
811,4,3805,3,6,0,386,99,97,55,2,96026.54375,8598.2046875,-0.34182363748550415,30137597952.0,1352319107072.0
812,122,3618,15,3,3,481,100,28,0,12,136942.8,5284.11171875,-0.5811678767204285,115584614400.0,992473579520.0
813,245,3989,7,192,62,274,99,98,33,9,56807.30625,5226.55859375,-0.6062769293785095,88485126144.0,3371933106176.0
814,16,3778,47,1,0,557,4,62,0,0,211671.675,11254.0328125,0.07673121988773346,263744651264.0,470308028416.0
815,7308,3809,512,12,4,669,10,24,4,6,197396.05,7356.3875,-0.26843300461769104,3918022311936.0,388785242112.0
816,7817,3613,0,17,0,701,6,6,25,7,272152.425,8822.8625,-0.21672093868255615,1386356015104.0,201152331776.0
817,8187,3342,1951,6,0,3537,59,18,0,9,192558.525,6842.4640625,-0.47145286202430725,11543343267840.0,534577610752.0
818,10,3634,51,46,7,353,98,65,59,3,95362.64375,5308.256640625,-0.5779585242271423,275738263552.0,1313392295936.0
819,7754,2202,1980,2,2,7454,36,2,16,6,213257.2,6760.678125,-0.3829399049282074,11759338389504.0,406246326272.0
820,3780,3762,1016,17,0,607,1,49,0,6,198943.525,9237.928125,-0.19020943343639374,5882086162432.0,323927408640.0
821,8187,3802,519,1,0,93,3,2,7,7,275619.1,8701.0328125,-0.21720638871192932,4085865250816.0,144561864704.0
822,6438,3804,412,14,0,718,60,97,3,45,79658.98125,7156.6609375,-0.4651961326599121,3256359845888.0,874586243072.0
823,7929,3804,568,2,2,544,29,16,60,9,199428.125,6987.0671875,-0.3524911403656006,4308285259776.0,437286502400.0
824,6650,3748,27,18,0,478,4,5,2,0,280774.975,9034.540625,-0.20278671383857727,1313309589504.0,165119459328.0
825,10,285,0,255,62,509,24,2,38,21,239068.65,7554.35,-0.2107613980770111,20309116928.0,2614144794624.0
826,8064,476,36,456,14,7527,100,26,4,33,122405.5,4658.88125,-0.6604436635971069,1862686343168.0,1666397634560.0
827,1714,3810,35,206,2,736,24,38,24,49,183767.925,7702.5015625,-0.2995178699493408,504422400000.0,725859762176.0
828,490,3659,3,1985,63,364,98,94,36,57,60962.325,5198.72890625,-0.6073898673057556,113937924096.0,4960647380992.0
829,1018,3901,23,54,62,543,98,34,60,5,126714.7125,5147.141796875,-0.6259971857070923,314782056448.0,2973544480768.0
830,8086,195,131,15,2,7527,100,88,5,32,64537.20625,4966.912890625,-0.6537562012672424,2352915677184.0,1081090899968.0
831,5,3738,8,1,0,289,3,1,6,0,370066.9,11534.03984375,0.13504603505134583,52373127168.0,139506925568.0
832,250,3749,0,1,0,209,4,5,6,0,356742.875,11428.55859375,0.08629605919122696,51144323072.0,168278392832.0
833,6546,3772,3,774,5,512,97,88,59,7,61964.8,4769.91875,-0.6460097432136536,1173565472768.0,1803711807488.0
834,8068,2703,1504,1,0,531,27,73,7,62,128619.2875,7885.3296875,-0.3270888328552246,9124329816064.0,595748978688.0
835,1541,3768,37,2,2,297,60,10,2,0,206034.875,6898.8875,-0.44520848989486694,468531904512.0,595172130816.0
836,4356,3761,999,30,0,7666,0,49,1,0,194876.05,9053.65234375,-0.1958959400653839,6152827961344.0,311536746496.0
837,7178,3876,1016,1,1,29,24,61,4,56,144288.8375,7645.8421875,-0.3235663175582886,6452523040768.0,555729289216.0
838,21,3844,7,57,1,981,2,2,56,56,315293.45,9954.11015625,-0.06251964718103409,75282563072.0,322073264128.0
839,6145,2322,1660,2,0,303,29,56,7,25,160992.825,8053.6953125,-0.3283056616783142,9579974885376.0,516510384128.0
840,6470,3804,1564,13,0,704,57,25,0,0,189010.0375,7091.89140625,-0.4564925730228424,9159658438656.0,547193159680.0
841,243,301,0,1,0,688,2,56,4,0,242319.675,12036.9671875,0.3781842887401581,67399680000.0,451538059264.0
842,5,3788,16,1,1,284,3,14,55,1,299000.225,10276.340625,0.004064563196152449,93150732288.0,266115235840.0
843,7996,3807,575,1,0,7730,30,26,3,0,206825.175,7816.4078125,-0.3407692313194275,4617933946880.0,374917988352.0
844,7690,2381,1933,6,0,544,1,7,8,0,265852.725,8693.928125,-0.21174339950084686,11255478747136.0,143258468352.0
845,7930,60,973,1,2,536,59,15,5,9,178027.0,6196.7171875,-0.46326687932014465,6381767753728.0,591908831232.0
846,250,3900,2,33,1,615,2,7,5,24,310188.95,10135.6875,-0.05272221937775612,76195192832.0,254246305792.0
847,8182,3417,1795,14,0,291,37,9,25,7,227141.725,7543.284375,-0.37263283133506775,10625336999936.0,393609084928.0
848,7933,3805,992,13,0,4577,31,62,55,24,143793.85,7697.15,-0.3482670187950134,6626985639936.0,566140338176.0
849,406,3768,37,4,3,292,92,11,1,33,162333.2125,5486.4625,-0.5641621947288513,270768668672.0,892819144704.0
850,7939,3586,1279,1010,6,609,100,97,55,16,51288.7375,4639.65703125,-0.6607732176780701,7952717053952.0,2079546146816.0
851,5656,2868,954,585,66,6946,100,96,38,100,52967.58125,4698.8453125,-0.6587209701538086,6122467491840.0,3746327691264.0
852,5269,3539,28,564,87,3859,99,67,20,19,83003.3125,4744.7921875,-0.6536378860473633,1201363877888.0,4224261816320.0
853,6581,3935,763,4,3,4317,30,21,27,46,184864.55,6732.934375,-0.357230544090271,5209664782336.0,522392043520.0
854,8322,2799,30,1331,78,1707,100,63,58,27,84827.49375,4625.14609375,-0.6615471839904785,1664564985856.0,4584373223424.0
855,8400,3483,1231,66,1,7080,37,47,35,10,155455.175,7108.64140625,-0.38657480478286743,8023271538688.0,589035339776.0
856,8974,1036,1001,592,60,1392,100,78,84,73,69828.13125,4616.61484375,-0.66182941198349,6738094850048.0,3476603011072.0
857,6719,3002,1597,653,64,7779,99,99,7,83,49924.634375,4697.74375,-0.6556398868560791,9630060118016.0,3698730729472.0
858,7294,3108,21,41,96,792,98,36,90,57,113814.65,4715.05859375,-0.651216983795166,1406151819264.0,4016322904064.0
859,4622,3548,17,1151,26,7912,92,100,47,49,52862.0375,4969.011328125,-0.6224730014801025,1180267446272.0,2871599562752.0
860,1715,3564,38,1,32,5779,100,60,91,2,93423.34375,4913.50859375,-0.649208664894104,703925059584.0,2015535824896.0
861,139,3757,24,119,1,7698,3,86,55,28,128888.7375,9536.37109375,-0.13026516139507294,427900174336.0,711689764864.0
862,7706,3780,11,774,7,1023,96,33,59,49,117889.45,4757.2078125,-0.6436153054237366,1435099463680.0,1754813693952.0
863,8118,3468,34,399,17,4828,100,8,71,21,138806.925,4607.6140625,-0.6625894904136658,1763386851328.0,1671752318976.0
864,4875,2079,1543,37,3,610,43,31,15,6,165465.8625,6535.4984375,-0.40015992522239685,8771054075904.0,614638944256.0
865,585,3747,66,215,3,7997,97,61,61,57,96041.1125,5106.027734375,-0.6189064979553223,731487404032.0,1322000973824.0
866,7537,3744,897,14,2,7646,66,31,24,23,148311.375,5869.645703125,-0.513510525226593,6183607861248.0,705717075968.0
867,8688,3778,1821,2,1,6687,76,1,24,38,187663.3125,5916.691015625,-0.5555405616760254,11079869530112.0,655436087296.0
868,1239,2099,16,55,4,5393,62,74,25,48,100004.4375,6227.796875,-0.43942588567733765,494341652480.0,1041768644608.0
869,8055,3885,1419,2,6,7627,91,41,54,5,112516.1,4877.27734375,-0.6236399412155151,8945727963136.0,984065507328.0
870,7130,3693,15,30,63,1313,99,14,49,61,135394.5375,4692.663671875,-0.6552779674530029,1365888598016.0,2885531992064.0
871,8177,302,605,2,2,638,26,18,87,6,199555.225,7096.3515625,-0.33595892786979675,4544326533120.0,437255897088.0
872,6325,3771,764,1,3,542,90,99,41,63,53072.34375,4989.083984375,-0.6150196194648743,5032508391424.0,1128898232320.0
873,3727,2974,61,280,61,4776,98,99,80,64,51656.253125,4856.11328125,-0.6462674140930176,1135344484352.0,3336135245824.0
874,8079,3874,644,0,1,7471,23,56,19,31,151389.0,7591.5265625,-0.3252066373825073,4976214540288.0,500230914048.0
875,4088,3751,1,803,30,1528,100,63,53,31,87659.1,4775.023828125,-0.6555591225624084,772500357120.0,2631808319488.0
876,1575,3792,122,126,25,242,100,56,56,9,100133.00625,5035.60859375,-0.6423552632331848,907644108800.0,1901734658048.0
877,4105,3744,29,218,0,976,91,93,0,16,80376.7,6701.9265625,-0.5931733846664429,898682781696.0,1227074961408.0
878,8188,2236,1021,13,3,3687,59,33,52,2,144964.35,5836.634375,-0.4848826825618744,6787389456384.0,684733431808.0
879,6653,1758,1147,15,2,797,12,30,60,22,192969.8875,7551.51953125,-0.2737920582294464,7059868745728.0,411539767296.0
880,7695,3727,963,6,3,3747,24,33,72,6,170607.65,6858.44140625,-0.33435654640197754,6406795689984.0,493198049280.0
881,1423,3775,162,30,11,5644,82,46,57,27,120665.975,5472.10859375,-0.5671364068984985,1283048996864.0,1222282706944.0
882,8181,3746,131,9,0,7900,35,18,5,24,219551.975,7784.51640625,-0.35796719789505005,2383060402176.0,421788188672.0
883,8187,2403,260,12,0,3923,34,48,12,89,169339.55,7796.44375,-0.3546067178249359,2899504005120.0,604836855808.0
884,172,3174,18,297,32,1425,88,97,56,46,60753.69375,5478.95390625,-0.5524492859840393,174085734400.0,2436750639104.0
885,5841,3366,20,22,42,80,97,50,20,94,102232.875,4834.218359375,-0.6427076458930969,1122119712768.0,2338845097984.0
886,6294,419,29,1,3,35,86,1,31,38,168373.375,5311.29296875,-0.5595112442970276,1245416128512.0,823723556864.0
887,23,3423,252,0,2,388,0,14,7,5,254816.15,8762.059375,-0.10760598629713058,1308397928448.0,249176047616.0
888,169,3355,2,17,2,559,92,93,71,36,74377.225,6220.0671875,-0.4958324432373047,60051836928.0,1271098638336.0
889,7822,412,1981,46,3,4805,5,29,55,14,192237.225,7462.8828125,-0.24715003371238708,11679659196416.0,405869690880.0
890,7889,3645,1020,40,3,7653,68,80,58,1,81914.11875,5561.6609375,-0.524168848991394,6874899415040.0,894234853376.0
891,8042,1689,412,23,0,5483,47,93,31,52,88439.9875,7374.1703125,-0.4137345850467682,3709411000320.0,799061377024.0
892,6609,348,483,0,3,7325,88,34,2,0,126163.9,5130.10390625,-0.5896401405334473,3890670731264.0,845158940672.0
893,4413,2181,175,32,3,7825,55,81,20,30,89501.25,6155.612109375,-0.4545159637928009,1949671096320.0,876195086336.0
894,7274,3731,5,50,3,7551,27,23,3,2,184289.7,6819.0109375,-0.34494027495384216,1567318343680.0,477916004352.0
895,7890,3808,252,2,0,7584,32,55,81,48,157592.325,7798.578125,-0.34783419966697693,2940395847680.0,590915305472.0
896,7819,1731,1567,17,0,7523,28,1,39,4,249138.1,7823.103125,-0.3342629075050354,9658610745344.0,317519462400.0
897,253,3667,2,16,60,1395,99,70,40,14,87174.66875,5164.353125,-0.6055772304534912,105171853312.0,3035647442944.0
898,8171,348,1951,14,0,7843,41,48,23,7,161614.0,7449.82109375,-0.38879504799842834,11697641226240.0,543488278528.0
899,7450,3680,381,63,5,7847,66,57,3,60,111204.25,5652.980078125,-0.5141094923019409,3533874659328.0,953401933824.0
900,4082,2360,47,1,2,7922,25,30,32,38,191719.675,7501.57578125,-0.31702494621276855,1240229216256.0,496003383296.0
901,7897,66,964,1,0,724,3,29,0,0,228449.6,8841.68125,-0.17850100994110107,6336801669120.0,223892422656.0
902,7857,425,333,3,1,1171,26,9,33,47,231840.85,7707.225,-0.32668355107307434,3115424677888.0,406253600768.0
903,7939,3360,1920,1,0,3537,5,29,3,0,218881.4,8478.41171875,-0.23398128151893616,11341450444800.0,233322840064.0
904,2030,3338,71,45,3,5111,98,98,81,20,53934.9,4967.534375,-0.640394926071167,903351566336.0,1242154008576.0
905,8440,3938,356,19,0,465,9,25,32,10,227410.775,8515.63125,-0.24377429485321045,3308918145024.0,292415373312.0
906,7954,208,993,35,3,3387,45,73,67,40,102027.2875,6276.667578125,-0.4183712601661682,6592350126080.0,804965449728.0
907,3893,3627,517,25,2,7267,100,14,90,70,145738.4,5045.52109375,-0.6557384729385376,3589834014720.0,977928126464.0
908,237,188,3,269,5,1121,97,83,91,57,75133.4,5331.181640625,-0.5441950559616089,97511022592.0,1613439696896.0
909,6541,2430,1019,78,0,468,3,94,36,1,103542.44375,8779.76328125,-0.2148413360118866,6373008998400.0,541932847104.0
910,10,2364,0,480,0,614,0,61,43,63,201557.275,10625.3890625,0.08514365553855896,24139522048.0,939912724480.0
911,7882,304,1409,54,3,7791,65,1,35,1,180704.4,5698.733203125,-0.505528450012207,8870393020416.0,661351628800.0
912,7815,3807,141,31,0,4573,30,22,52,3,216698.525,7924.89375,-0.3363945782184601,2249178218496.0,421752602624.0
913,1418,604,106,30,3,867,3,62,7,17,152965.75,8178.309375,-0.11781874299049377,821193605120.0,553098477568.0
914,8180,2387,255,1,0,380,19,10,5,0,250295.2,8356.009375,-0.28267526626586914,2743436836864.0,258789146624.0
