,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
897,4184,3108,856,16,0,4671,1,66,2,6,240201.8125,99708.578125,0.040443386882543564,5281468121088.0,382465376256.0
898,7969,2553,1441,45,0,3734,2,81,14,95,194058.5625,82040.9375,-0.06873424351215363,8901378441216.0,558309572608.0
899,151,2414,19,104,3,1155,0,96,25,33,138879.34375,93349.7890625,-0.09838022291660309,165700501504.0,765000810496.0
900,7857,753,598,15,0,6273,3,20,10,4,368526.75,100074.453125,0.04184704273939133,4658345541632.0,212282441728.0
901,4265,3573,344,3,0,2910,3,63,52,20,247726.0,96947.609375,0.024038860574364662,2609887576064.0,417879064576.0
902,5179,2874,6,76,3,7559,23,91,22,28,151127.8125,94221.5390625,-0.09898527711629868,1208032952320.0,741701451776.0
903,3073,508,333,1,3,5214,5,4,57,23,367430.5,95258.109375,-0.09014947712421417,2430114463744.0,314390216704.0
904,4492,3334,159,42,3,39,64,91,37,98,147383.625,80217.796875,-0.18692703545093536,1597470015488.0,1067474354176.0
905,73,3298,103,11,0,957,5,36,42,67,320702.4375,87642.0546875,-0.03171748295426369,574979244032.0,450209120256.0
906,5563,1161,517,17,0,2023,5,69,22,44,229716.78125,92200.75,-0.004588729701936245,3689246621696.0,484863442944.0
907,4199,2726,836,32,1,4770,4,35,12,57,310446.375,89302.734375,-0.07820384204387665,5185291681792.0,399218049024.0
908,140,2937,19,29,1,957,2,79,16,13,195382.5625,98231.0,-0.01936943642795086,156562554880.0,592740941824.0
909,4172,2678,103,63,0,1254,2,19,0,36,369749.5625,93817.7421875,0.006900878623127937,1299367723008.0,297865216000.0
910,3144,1962,415,31,0,1280,1,51,13,50,279762.71875,91029.0859375,-0.01050648745149374,2718801854464.0,436050100224.0
911,8071,2921,544,48,3,7006,3,4,4,27,367290.78125,94448.78125,-0.09507213532924652,4445857906688.0,310529196032.0
912,8058,1166,1264,47,7,7875,27,61,48,98,222076.375,80162.7109375,-0.18691574037075043,8161696677888.0,863723978752.0
913,399,926,228,29,2,5026,2,54,14,22,249964.828125,95792.390625,-0.06971349567174911,1420166430720.0,488799797248.0
914,7495,3542,1052,12,1,1710,5,12,18,51,372223.84375,90562.2265625,-0.06853114813566208,6753350582272.0,294691602432.0
915,8581,1401,68,16,0,6755,4,52,2,6,279146.25,99674.171875,0.03947141766548157,2088362704896.0,328322056192.0
916,3704,2150,125,0,3,5819,7,4,18,56,365664.1875,88631.546875,-0.13138547539710999,1497069518848.0,344544706560.0
917,7103,2137,469,62,7,5976,7,95,13,99,138238.96875,79998.453125,-0.18495458364486694,3855773859840.0,852345683968.0
918,123,2878,7,48,3,1701,0,51,3,82,248259.15625,83480.484375,-0.16002808511257172,119304314880.0,572917874688.0
919,3931,2185,154,15,3,4540,14,97,18,79,133979.03125,84021.03125,-0.1603955328464508,1638407733248.0,750628438016.0
920,8071,2066,996,4,1,2797,6,71,17,6,217037.40625,99584.125,-0.013515839353203773,6606554136576.0,419427057664.0
921,447,2319,4,435,4,1707,37,95,37,81,138554.6875,83639.1640625,-0.1636972427368164,160565149696.0,1365534703616.0
922,8008,2662,995,9,1,7031,6,28,5,12,331408.3125,98305.703125,-0.023259522393345833,6744923176960.0,287899975680.0
923,3664,2877,229,54,3,893,4,51,9,58,249224.078125,88320.4609375,-0.1298810988664627,1842885689344.0,538189856768.0
924,3007,1277,681,54,3,7546,23,63,49,92,217450.359375,81372.9140625,-0.17878609895706177,4285456711680.0,782376632320.0
925,6169,2925,356,17,1,1939,6,24,58,78,338883.3125,85120.984375,-0.10280468314886093,2967354474496.0,404339097600.0
926,5242,2645,403,15,0,1120,3,14,9,3,385536.375,100386.5625,0.04740478843450546,3016744763392.0,197580652544.0
927,70,2474,26,137,0,4959,1,13,50,91,383821.15625,82807.9765625,-0.06432677805423737,326209896448.0,447434031104.0
928,132,1657,870,24,3,3709,0,44,22,90,265255.875,81834.640625,-0.171884223818779,4612682678272.0,546776219648.0
929,195,1029,30,45,3,5019,4,12,14,65,345542.5625,86837.78125,-0.14181771874427795,370638716928.0,417557151744.0
930,97,3554,3,494,31,382,98,96,25,59,136215.875,88034.515625,-0.1424979269504547,46181130240.0,2656168574976.0
931,7772,3286,107,0,1,2013,7,94,21,24,154568.75,95984.078125,-0.03511756286025047,1974223765504.0,529764777984.0
932,7337,3480,1114,50,3,7029,18,95,9,95,138226.265625,80784.75,-0.18157042562961578,7237322932224.0,764854140928.0
933,903,2423,1893,480,3,7564,7,100,10,100,128278.46875,79791.1015625,-0.1863480657339096,10125289979904.0,1200959782912.0
934,958,3576,24,47,4,6272,15,67,46,32,210486.84375,93432.796875,-0.1027846559882164,518451200000.0,694325280768.0
935,2566,2918,953,15,1,7181,5,63,10,45,236192.375,91686.0859375,-0.06410501897335052,5588013023232.0,495021981696.0
936,3954,2838,31,235,2,1187,5,64,9,96,221040.40625,80977.3828125,-0.1595417857170105,890334085120.0,765591945216.0
937,871,634,94,60,0,1382,6,12,10,96,386602.0,81892.1484375,-0.06670710444450378,683319033856.0,397103136768.0
938,7495,2690,1723,28,2,6182,5,53,21,93,249073.75,81513.203125,-0.15927733480930328,10352008888320.0,520562737152.0
939,5778,1393,874,112,6,246,27,93,97,100,142908.4375,79838.6171875,-0.18546392023563385,5489688051712.0,1045810905088.0
940,6927,1178,1305,12,0,6776,2,11,30,3,393673.4375,100261.328125,0.04248812422156334,8134640795648.0,183767105536.0
941,7813,2470,596,47,0,1401,2,44,15,91,297471.84375,82864.3125,-0.06160850077867508,4462715338752.0,435647447040.0
942,8056,2713,779,15,0,1167,2,7,18,84,400979.9375,84259.8359375,-0.05287918075919151,5433440862208.0,274370723840.0
943,4536,2598,675,0,2,1504,1,16,26,57,345123.96875,88820.59375,-0.11077059060335159,4300493291520.0,322163736576.0
944,151,2806,12,24,0,6276,2,24,13,1,357601.0,100672.7421875,0.04612414538860321,316674572288.0,274578587648.0
945,439,382,248,8,2,1299,2,14,2,21,352086.875,96078.234375,-0.06529995799064636,1393568514048.0,285907648512.0
946,6784,1389,1185,14,12,7070,4,34,10,100,289522.625,79794.0703125,-0.1860603392124176,7506072961024.0,769455882240.0
947,3491,2690,164,10,2,5205,2,15,2,54,347689.5625,89361.9375,-0.10967113077640533,1637271470080.0,319644631040.0
948,8088,3084,159,15,1,6304,2,81,10,83,186487.625,84072.1015625,-0.11076618731021881,2452008730624.0,538250706944.0
949,3515,2432,1826,14,3,852,4,47,3,92,257698.5625,81477.3515625,-0.17234784364700317,9992090419200.0,534208905216.0
950,3992,2657,645,7,3,7019,2,49,13,51,254456.34375,89631.59375,-0.12477370351552963,4253380509696.0,463231483904.0
951,3914,2936,102,43,1,1134,3,25,11,83,336181.90625,84143.21875,-0.10733561962842941,1244957376512.0,407615176704.0
952,6072,3480,54,64,2,5395,3,80,29,31,183181.09375,93972.890625,-0.08147256821393967,1530303479808.0,555828051968.0
953,1976,1905,2,8,0,6535,4,54,14,22,272637.125,96497.9765625,0.01997433975338936,592618782720.0,443403796480.0
954,5719,2241,28,8,0,98,5,49,3,11,287395.6875,98820.984375,0.0387093722820282,1142498394112.0,350322327552.0
955,3914,3062,1570,0,3,5913,6,27,9,94,307057.8125,81004.0859375,-0.17852148413658142,8935455064064.0,459627167744.0
956,7800,3088,989,8,3,4243,56,29,21,95,300485.46875,80765.7578125,-0.18564662337303162,6576289087488.0,758224257024.0
957,1135,2637,261,591,3,1721,24,100,4,92,128406.4921875,81444.4140625,-0.1755775809288025,1596682797056.0,1379669901312.0
958,8120,3142,17,40,2,1180,1,88,13,72,160915.234375,85811.3125,-0.129104882478714,1543616069632.0,588402851840.0
959,185,3769,33,118,3,609,8,28,7,45,306802.4375,90940.859375,-0.11375892907381058,223381110784.0,543601328128.0
960,73,3537,27,47,7,931,18,100,22,92,128491.5390625,81460.578125,-0.17421859502792358,184910741504.0,1043325124608.0
961,4518,2949,121,30,3,5540,2,23,13,45,319268.09375,90849.9296875,-0.11693171411752701,1608112537600.0,383687458816.0
962,3468,2689,32,23,3,5348,1,40,57,89,275142.03125,82009.2265625,-0.1718745231628418,962644475904.0,517433524224.0
963,52,1766,3,72,0,5222,5,2,35,27,417329.28125,95513.46875,0.013920903205871582,214910730240.0,270067679232.0
964,4446,2702,541,15,1,1886,2,32,29,47,319083.9375,91364.453125,-0.06323937326669693,3612680650752.0,357731303424.0
965,4041,1121,1887,7,0,1633,2,46,18,62,293084.9375,88630.359375,-0.026612961664795876,10424468635648.0,411372421120.0
966,5537,872,123,8,0,20,4,4,10,77,409644.21875,85674.578125,-0.042803697288036346,1594370555904.0,262318391296.0
967,3449,1505,164,13,3,2016,10,7,1,85,356955.625,82860.328125,-0.16540639102458954,1513625747456.0,417463435264.0
968,3963,2970,32,97,2,1345,6,31,9,82,305648.6875,83791.1484375,-0.14231151342391968,902784614400.0,516723277824.0
969,4899,761,21,14,0,7047,2,24,60,3,357406.75,100250.625,0.04275447502732277,1217412464640.0,268447825920.0
970,5732,1793,1092,16,2,6186,3,35,54,31,297803.875,93955.3984375,-0.08204903453588486,6814531846144.0,386637103104.0
971,7354,2457,101,15,0,858,2,82,13,95,191347.890625,82087.828125,-0.06525513529777527,1828604084224.0,555081924608.0
972,7237,1053,93,112,4,6913,5,36,13,99,284569.0625,79994.015625,-0.1849454790353775,1988163272704.0,607040045056.0
973,634,2918,32,0,3,1615,5,5,11,15,365556.75,96958.265625,-0.07690127938985825,333121912832.0,285874520064.0
974,407,2689,24,27,2,7250,2,65,19,22,221903.421875,95764.484375,-0.07044505327939987,458210607104.0,528550133760.0
