,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
673,58,3561,4,111,2,3066,3,48,0,99,7126.39453125,104042.8875,-0.5033740401268005,142424326144.0,624095395840.0
674,634,3792,7,1539,4,3129,2,2,56,100,6957.5640625,102118.375,-0.5351762771606445,260352622592.0,1751864049664.0
675,8071,3869,26,27,0,5131,6,0,56,99,5806.308984375,85993.6,-0.897840142250061,1725298638848.0,329794519040.0
676,7230,2799,4,994,0,2974,31,14,4,100,5936.158203125,89010.075,-0.8653316497802734,1387570003968.0,1334876045312.0
677,2622,3823,4,395,6,1999,11,40,63,100,6745.9734375,99547.1625,-0.6236615777015686,549841207296.0,1014490202112.0
678,4601,3556,4,171,14,1178,51,8,11,100,6675.14765625,98348.9625,-0.7036688327789307,864395526144.0,1177453461504.0
679,3335,3822,3,1011,4,1510,24,2,48,100,6701.02109375,98873.4125,-0.655996561050415,651001593856.0,1420318998528.0
680,8057,3607,7,941,61,2446,84,68,54,100,5897.947265625,86536.175,-0.8970775604248047,1527632363520.0,3708585771008.0
681,6198,3587,7,247,6,3070,12,57,60,100,6134.781640625,91071.5375,-0.838241457939148,1226781360128.0,922163347456.0
682,6273,3582,4,25,0,3557,0,3,4,2,19421.8609375,163230.9625,-0.6425443887710571,1242243268608.0,142124204032.0
683,7327,3509,25,39,3,4645,6,24,16,99,6027.3171875,88725.3875,-0.8789076805114746,1572933468160.0,483062054912.0
684,2162,3341,4,27,1,1255,28,9,53,98,7244.4265625,105022.475,-0.5262942910194397,442623295488.0,536582815744.0
685,7945,3297,0,2,3,2833,2,12,23,97,6191.868359375,89766.325,-0.8833726644515991,1486413365248.0,392091369472.0
686,4229,3605,3,1165,0,1300,10,16,48,100,6513.672265625,97457.225,-0.6944515109062195,798968315904.0,1395043598336.0
687,6398,3927,7,99,6,189,0,53,7,92,7264.18046875,101408.65625,-0.8066700100898743,1156498587648.0,678756220928.0
688,6465,2326,0,17,0,6273,5,4,25,92,6693.33125,95620.43125,-0.812491238117218,1354266181632.0,299175116800.0
689,6271,3601,0,24,28,900,28,48,3,96,6808.71015625,97863.64375,-0.8039796352386475,1124487659520.0,1473636204544.0
690,7311,3547,4,1934,6,1859,1,24,16,100,6031.5859375,88998.73125,-0.876489520072937,1360995287040.0,2189492879360.0
691,3906,3742,0,1009,52,839,40,7,4,99,6865.50078125,100310.60625,-0.6640571355819702,710563135488.0,3060139032576.0
692,4426,2168,37,21,7,3957,1,0,1,95,6991.34765625,100900.20625,-0.667793333530426,1104269672448.0,482895036416.0
693,6726,3611,0,47,1,1849,6,39,55,100,6158.18125,91734.85625,-0.8483744263648987,1238313730048.0,507741732864.0
694,8204,3876,2,473,63,3301,71,50,31,98,6002.6859375,87153.84375,-0.8995380401611328,1558812950528.0,3232869908480.0
695,1039,3553,1,372,3,1287,7,30,51,100,7087.090625,103296.8375,-0.5297466516494751,232938897408.0,846746746880.0
696,6465,3355,0,1974,0,4128,8,56,12,99,6090.33828125,91023.38125,-0.8402999639511108,1276016590848.0,2188864520192.0
697,7238,3870,4,591,63,995,4,60,56,100,6153.603125,90382.75,-0.8711751103401184,1316768710656.0,3008090341376.0
698,2494,3838,5,33,12,2557,24,59,12,98,6960.753125,101525.36875,-0.6002181768417358,553034776576.0,1013221556224.0
699,7945,3561,11,0,0,6378,3,15,50,93,6294.184765625,89616.76875,-0.8908089995384216,1672055095296.0,324918476800.0
700,6806,3367,4,946,1,1788,86,9,79,100,6103.89765625,90635.625,-0.8586991429328918,1270494920704.0,1668538826752.0
701,4630,3611,4,1935,3,2763,45,26,37,100,6394.865625,95028.7125,-0.7525342702865601,927264604160.0,2377094791168.0
702,2046,3629,24,114,0,821,7,30,36,99,7128.7359375,104137.9,-0.5249113440513611,508997763072.0,540235726848.0
703,2830,3556,29,31,0,3045,1,63,48,96,6934.425,100989.55625,-0.6187613010406494,752207790080.0,558806335488.0
704,7318,3585,4,24,0,2617,0,0,7,1,19103.49375,159780.025,-0.7208600640296936,1389865336832.0,130636185600.0
705,8039,3817,0,395,0,3202,11,3,59,98,5924.388671875,86974.0875,-0.8954900503158569,1516238143488.0,686688632832.0
706,7779,3606,0,481,4,3436,15,0,40,99,5973.289453125,87542.71875,-0.8913400769233704,1479513473024.0,890428588032.0
707,896,3361,47,207,3,2169,13,5,31,100,6992.365625,102458.3875,-0.532541036605835,475740864512.0,634977976320.0
708,6977,3864,7,104,3,4469,3,31,27,99,6060.296875,89266.625,-0.8736894726753235,1413425266688.0,549635883008.0
709,7612,3834,4,355,0,5882,8,64,63,100,5783.312890625,86383.4,-0.8905303478240967,1560152375296.0,846299267072.0
710,3026,2606,0,43,0,6900,1,5,4,94,7108.6765625,102274.0375,-0.6035352945327759,778477961216.0,297921740800.0
711,6633,3832,3,12,1,2939,12,24,48,100,6045.827734375,90342.4625,-0.8565289378166199,1277247356928.0,458756390912.0
712,4382,3305,20,55,0,1793,31,3,38,93,7181.15703125,102129.1875,-0.6735624074935913,930627059712.0,505660112896.0
713,5258,2648,21,76,0,3190,12,56,14,99,6323.623046875,94791.025,-0.7487812638282776,1139203899392.0,599205150720.0
714,3966,3606,1,1211,13,1837,7,59,11,100,6566.0765625,97356.2625,-0.6939788460731506,762535018496.0,1949957750784.0
715,7297,3790,9,113,0,3953,19,63,22,99,5928.15390625,88149.48125,-0.8793280720710754,1460547092480.0,682391175168.0
716,7544,3823,5,8,0,2237,0,11,3,98,6088.89375,89714.13125,-0.8754802942276001,1420465274880.0,285011935232.0
