,Number of new latrines to build,Number of latrines to maintain,Number of new wells to drill,Number of wells to repair,Availability HWT,HW stations to build,percentage of infants to vaccinate,Access to tmt,percent adults given MDA,percent youth given Albendazole,Mortality,Morbidity,Timeliness,CapEx,OpEx
685,8100,3791,768,54,0,1206,99,12,13,48,179211.625,72001.0875,-0.7049437761306763,5386202513408.0,861486645248.0
686,7907,3255,225,1595,56,7374,98,47,95,96,135717.575,53783.45,-0.7073282599449158,2797453967360.0,4145669734400.0
687,7834,3912,353,38,6,1231,25,44,92,66,220216.75,67250.34375,-0.5850356817245483,3216009068544.0,746093215744.0
688,8034,3735,1010,25,0,1230,1,0,51,12,312684.5,83082.69375,-0.5484945774078369,6614628696064.0,177123098624.0
689,7515,3203,614,982,8,6150,100,23,19,96,151305.7125,60133.275,-0.7096829414367676,4676243161088.0,2000263839744.0
690,98,3919,1,480,6,950,17,2,9,23,325589.225,152636.15,-0.40599897503852844,56835846144.0,874191323136.0
691,68,3278,1,3,2,721,2,28,21,23,383188.575,221200.3,0.10418719798326492,43259523072.0,362677043200.0
692,7866,3207,1390,40,15,7944,98,19,94,96,155139.025,53914.8125,-0.70744788646698,8775910031360.0,1422147452928.0
693,1963,2875,6,118,1,302,1,0,20,52,363002.55,128955.2625,-0.504612386226654,383456018432.0,331658166272.0
694,6304,3208,231,200,59,7031,98,83,94,87,112682.1,58480.93125,-0.7073390483856201,2536611250176.0,3136168656896.0
695,7684,3204,495,155,32,6349,99,23,94,95,151540.2375,54351.1125,-0.7086653709411621,4103641759744.0,2078362959872.0
696,8132,3279,1216,5,0,1801,97,94,17,52,113458.05,70471.80625,-0.7017271518707275,7707239120896.0,1060807639040.0
697,861,2390,209,13,1,822,1,0,12,0,418774.45,215489.875,0.018707549199461937,1249949646848.0,165767643136.0
698,7229,2871,1312,75,0,6390,1,27,17,60,280859.65,75948.275,-0.5531665086746216,8208971202560.0,355546169344.0
699,509,3921,0,1953,57,526,66,99,0,14,155759.175,142819.4125,-0.5873810648918152,107795193856.0,4499963379712.0
700,1117,3890,919,27,2,1591,81,12,40,12,218667.2,118340.6,-0.6762265563011169,4957766942720.0,780764643328.0
701,7868,3288,449,56,1,718,98,25,47,64,164702.025,68132.83125,-0.7012214660644531,3694734082048.0,953521012736.0
702,8018,3369,1814,10,0,758,2,1,11,48,309276.65,79747.60625,-0.549214243888855,10711105273856.0,199172472832.0
703,6573,3912,1397,24,0,7432,98,44,73,3,155958.975,77256.8,-0.7080696225166321,8567986847744.0,899666018304.0
704,8155,3406,1663,6,1,7278,24,23,2,15,250830.35,81977.19375,-0.5881554484367371,10199684349952.0,377312903168.0
705,422,3150,1,25,2,1800,2,8,55,44,365752.1,157380.3625,-0.17462405562400818,144245735424.0,332536152064.0
706,2,3887,0,508,55,41,81,97,34,12,162458.5375,171500.2125,-0.463737815618515,1843840000.0,3321612730368.0
707,7245,3272,99,6,56,7415,99,95,61,55,103888.1125,65763.125,-0.7032606601715088,2038588768256.0,2853323931648.0
708,7851,2361,866,7,3,753,2,64,36,12,231558.65,89919.00625,-0.41547921299934387,5828090789888.0,451061743616.0
709,8098,3151,1815,22,0,138,99,4,15,15,187433.025,80520.8375,-0.703528106212616,10707534872576.0,764828319744.0
710,6576,3953,3,1850,63,6920,98,12,46,83,162581.175,62057.575,-0.7066107392311096,1412551671808.0,4467401424896.0
711,7642,3785,921,20,2,1577,38,3,40,12,249096.475,81732.6375,-0.6062185168266296,6103368728576.0,459704303616.0
712,453,3280,2,52,6,7369,88,65,34,40,177012.725,135714.5375,-0.47754210233688354,357919358976.0,1218323939328.0
713,8092,3248,57,511,1,136,9,98,81,87,188825.3375,66740.475,-0.5593072175979614,1705456566272.0,1107345539072.0
714,850,1704,193,13,0,1225,0,0,11,8,474557.9,244724.75,0.277078241109848,1180815982592.0,134522961920.0
715,2,3264,0,28,22,201,81,35,33,47,277544.95,217651.0,0.006046312395483255,7680640000.0,1629089955840.0
716,7226,3276,1296,84,0,6342,1,23,46,95,283623.55,66250.0,-0.5531755089759827,8124777889792.0,412076965888.0
717,8155,3248,1774,51,3,782,99,32,30,40,148691.2875,72338.14375,-0.7032408714294434,10531028074496.0,988643459072.0
718,2,3232,0,507,39,233,11,100,1,12,259463.7,224126.15,-0.049766771495342255,8848001024.0,2371321856000.0
719,6596,3191,485,987,0,6902,99,14,94,88,176567.5375,58429.26875,-0.7101708054542542,3883216928768.0,1766933659648.0
720,6644,3259,16,984,39,1843,93,16,33,79,167506.6625,66463.9625,-0.6952601671218872,1305740181504.0,2925783941120.0
721,6544,3232,1985,7,1,1329,29,28,18,16,245429.6,88025.2,-0.5920799374580383,11350860365824.0,438551445504.0
722,507,2864,7,3,1,273,97,99,21,16,206570.925,228230.575,-0.023641064763069153,134057582592.0,1298061066240.0
723,8010,3383,1825,3,2,278,29,19,21,41,244337.975,78878.2375,-0.5905897617340088,10748520562688.0,468052017152.0
724,7724,3232,1054,8,2,753,29,14,45,16,250470.7,82608.275,-0.5907586812973022,6768542875648.0,437231091712.0
725,18,3872,0,508,55,41,81,30,45,44,226620.3,151908.05,-0.4658048152923584,4629120000.0,3085330022400.0
726,7636,3753,958,20,1,1577,38,2,39,8,257718.25,83251.0875,-0.6062003374099731,6291764805632.0,419738484736.0
727,6596,3252,19,54,39,1803,92,47,33,96,146749.125,64404.21875,-0.6890538930892944,1311285051392.0,2227002408960.0
728,2,3263,0,484,57,81,1,29,21,11,361376.6,224091.575,-0.03395231440663338,3303040000.0,2595884630016.0
729,8098,3392,501,5,1,1913,3,2,21,7,301499.25,86369.5125,-0.5486100912094116,4044606406656.0,187235450880.0
730,605,3497,1,41,1,6287,14,11,8,44,338252.725,132757.125,-0.4211210012435913,339788169216.0,378369605632.0
731,157,3895,92,7,7,6967,98,92,33,52,131607.325,118799.6,-0.5556476712226868,752526753792.0,1382465142784.0
732,7781,3894,413,22,0,1264,98,51,50,58,149495.0125,67870.6875,-0.7019093632698059,3515187462144.0,985753976832.0
733,8066,3806,222,2,2,246,2,27,20,23,270206.65,85291.45,-0.5425834059715271,2549743353856.0,310313844736.0
734,7506,3912,872,39,5,6711,25,44,88,15,220863.8,75561.08125,-0.5905301570892334,6016101515264.0,644706336768.0
735,378,3266,22,30,0,1270,2,15,51,10,403371.0,175672.375,-0.21800172328948975,224771833856.0,265933586432.0
736,7450,3236,1918,116,5,6455,81,19,88,78,176338.775,59748.7125,-0.6800552606582642,11352532844544.0,1045950234624.0
737,7874,3207,274,472,4,7368,98,44,95,96,137849.2375,53847.06875,-0.7073533535003662,3042370125824.0,1513485369344.0
738,237,3907,0,965,59,239,30,99,37,8,198558.225,157101.2625,-0.45073074102401733,49975681024.0,3525739020288.0
739,28,3921,5,483,65,40,94,92,1,20,152188.2,169816.625,-0.4998977780342102,31933440000.0,3690867458048.0
740,21,3911,0,53,4,777,19,8,98,0,328684.95,164204.15,-0.35311076045036316,32000638976.0,494505263104.0
741,7819,3255,905,27,5,6895,29,3,88,15,253854.7,75066.4,-0.597011387348175,6246261325824.0,536573411328.0
742,867,3911,1010,5,0,1353,1,12,23,0,347342.025,136781.875,-0.5421299934387207,5371484700672.0,184362336256.0
743,2042,3262,31,54,7,7497,100,58,0,11,147672.5875,115343.5,-0.707822859287262,787681837056.0,1209718145024.0
744,8133,3184,558,932,31,6338,99,8,82,100,161201.2,53692.7625,-0.7085655927658081,4503963697152.0,2676752908288.0
745,10,3232,0,37,6,22,19,27,26,15,374491.05,254707.8,0.14251692593097687,2543360000.0,624711041024.0
746,7892,3374,126,56,4,718,2,64,33,3,229511.0,88357.1125,-0.5467711091041565,2045151805440.0,512891191296.0
747,2042,3232,0,37,6,726,1,93,26,20,219911.7,131409.5375,-0.5391393899917603,381955866624.0,746466312192.0
748,7930,3256,287,40,7,7926,99,35,64,15,145844.55,71867.275,-0.707497775554657,3139035463680.0,1097380855808.0
749,850,3252,14,53,1,1110,1,7,53,23,369456.775,149220.675,-0.36086490750312805,260140826624.0,287131402240.0
750,923,3905,2,484,62,1872,60,8,16,16,244410.0,123187.3,-0.6430637836456299,239206400000.0,2998695624704.0
751,2,3246,0,5,4,17,19,4,1,16,415583.55,267894.95,0.22610566020011902,968320000.0,416264945664.0
752,7467,2903,1982,4,1,7369,26,15,1,2,259014.175,86973.08125,-0.591708779335022,11716516642816.0,345373671424.0
753,83,2689,5,1,1,1769,3,5,20,8,456808.8,239164.4,0.2679154574871063,104581758976.0,208771350528.0
754,7010,3255,1901,918,0,6527,99,8,40,68,180825.4,65981.30625,-0.7094672322273254,11191523999744.0,1632341065728.0
755,2013,3276,119,58,0,653,16,0,23,48,348510.625,117628.475,-0.5703815817832947,983524442112.0,339516555264.0
756,7954,3923,0,26,11,1808,97,100,34,11,105935.2125,78779.1625,-0.6929206848144531,1450588110848.0,1361587470336.0
757,8149,2361,770,4,3,778,62,96,35,48,140691.375,76839.4125,-0.5196659564971924,5389360824320.0,929624227840.0
758,7650,3928,47,118,4,7990,40,19,39,49,225372.05,71208.1625,-0.6144834756851196,1863826931712.0,713572876288.0
759,162,3900,22,29,0,1225,2,0,51,7,407185.65,156262.4875,-0.3676007091999054,185528958976.0,184401641472.0
760,7994,3447,1617,920,7,6349,98,56,82,96,129463.3,54609.15625,-0.7068237662315369,9902246330368.0,2021489901568.0
761,866,3207,1,26,2,174,3,31,23,15,332268.75,176140.075,-0.3071361184120178,162220785664.0,389402427392.0
762,8231,3767,1084,7,0,776,61,31,35,47,207000.35,73290.99375,-0.6429623961448669,7011241033728.0,660931346432.0
763,7946,3246,897,52,3,241,34,13,31,12,242370.2,84169.74375,-0.5989271998405457,5984672022528.0,520063516672.0
764,2018,3907,22,24,21,279,83,31,40,51,192448.0625,106561.95,-0.6693665981292725,474111344640.0,1529610633216.0
765,7883,2937,925,40,0,6897,2,81,88,96,216137.45,61869.65,-0.5553005933761597,6359876108288.0,595987005440.0
766,7975,3919,56,27,1,7031,98,3,46,43,181528.75,68470.5125,-0.7020992040634155,1931499143168.0,833760133120.0
767,796,3856,1,458,54,150,97,98,33,0,127479.525,141899.2125,-0.6844238042831421,149159673856.0,3287622615040.0
768,7899,3203,616,939,8,6342,100,23,34,96,150580.8125,58325.9625,-0.7098316550254822,4760334237696.0,1969148919808.0
769,444,3279,0,4,6,17,94,28,26,16,241368.05,197955.825,-0.24117271602153778,77911678976.0,1079270965248.0
770,7883,3265,365,39,4,711,25,44,94,96,219938.85,61675.175,-0.5846027731895447,3267009708032.0,723037192192.0
771,925,2856,15,10,0,7958,0,7,3,16,400881.25,156232.1,-0.3110603094100952,528131817472.0,172721045504.0
772,7965,3904,232,26,0,758,3,60,67,15,245891.45,82207.725,-0.5493267774581909,2602038984704.0,409440714752.0
773,2,3263,0,487,57,17,1,34,21,15,355846.975,224235.9,-0.026556147262454033,968320000.0,2625901690880.0
774,7525,3447,1774,8,7,6927,99,95,94,64,102710.41875,60585.725,-0.70848149061203,10645529427968.0,1312126402560.0
775,36,3408,1,3,0,207,2,23,61,31,440364.25,211485.075,0.06271519511938095,18938241024.0,330688331776.0
776,51,3374,1,3,2,254,2,10,30,12,416261.175,235589.975,0.11233304440975189,23264002048.0,272422944768.0
777,509,3256,1,38,4,817,26,93,98,27,223282.525,157687.5,-0.279224157333374,123530854400.0,911530917888.0
778,77,3891,1,965,7,145,29,27,37,23,290030.375,161442.825,-0.39856821298599243,23813756928.0,1523451559936.0
779,8148,2753,129,3,3,241,2,20,24,12,274867.95,88166.1375,-0.5412218570709229,2087675494400.0,306505383936.0
780,7962,2896,897,43,0,206,34,31,0,3,242960.65,89595.425,-0.5996610522270203,5986179874816.0,455547420672.0
781,7907,3447,158,44,56,6863,98,47,95,97,135698.975,53544.99375,-0.7053113579750061,2435772841984.0,2806698213376.0
782,8156,2784,1150,37,0,1842,1,3,0,3,310224.975,88563.60625,-0.5492072105407715,7374992048128.0,156096086016.0
783,1546,3203,3,1929,60,759,98,82,30,99,129284.175,90044.4,-0.6872751116752625,312176017408.0,4772155883520.0
784,2,3263,0,4,63,46,94,29,21,8,286574.1,255154.9,0.0668216422200203,2026240000.0,2996934803456.0
785,13,2911,0,27,1,718,1,61,5,23,386710.475,262105.75,0.28480908274650574,28455682048.0,513421737984.0
786,7931,3392,1793,39,4,6862,100,93,30,51,103627.58125,67270.7375,-0.7098435759544373,10811112161280.0,1192385183744.0
787,7205,3267,480,979,0,7998,99,20,62,31,172279.325,71173.95,-0.7101442217826843,4003613114368.0,1685542928384.0
788,7420,2104,7,29,0,1238,2,4,51,8,331367.25,103615.6375,-0.21596257388591766,1372675899392.0,193733591040.0
789,38,3894,0,54,0,722,3,4,10,11,418066.375,180317.9375,-0.32407864928245544,32953597952.0,217478250496.0
790,5916,2907,2,484,26,41,89,31,24,53,166519.7125,80028.3625,-0.6862236261367798,1041593073664.0,2071378132992.0
791,2,3232,0,491,58,145,1,13,6,11,383650.05,227871.75,-0.022557973861694336,5637760000.0,2560292290560.0
792,8102,3262,33,9,63,6286,98,99,94,4,103606.0375,71991.9375,-0.6997739672660828,1808669081600.0,3031053107200.0
793,18,3907,1,605,58,145,33,99,37,12,204989.35,170663.65,-0.3926336467266083,13543038976.0,3218677956608.0
794,7204,3407,1774,51,7,783,99,32,33,80,148658.975,65673.4625,-0.7033197283744812,10365515595776.0,1174076522496.0
795,59,2776,1,228,0,19,98,97,28,0,230895.6,267418.55,0.008360241539776325,16083840000.0,1486834630656.0
796,7731,2744,142,4,4,7991,2,44,32,0,248077.925,85074.6875,-0.5495960116386414,2364364292096.0,399308324864.0
797,2216,2573,7,148,19,3853,78,74,30,56,156972.65,103381.01875,-0.6156763434410095,562158698496.0,1688042733568.0
798,3183,3247,65,111,38,4773,63,90,95,63,148430.5,79577.90625,-0.6510793566703796,1061015781376.0,2235889090560.0
799,8744,3348,1082,258,13,1541,21,71,97,100,196937.325,58700.825,-0.580609917640686,7118210990080.0,1258497245184.0
800,6101,3886,1723,56,3,2806,65,45,70,51,177587.825,71103.2125,-0.6520528793334961,9986185887744.0,872499314688.0
801,1815,3900,103,1266,7,1726,61,49,47,96,191912.475,81644.75,-0.644965648651123,906279649280.0,2123448188928.0
802,4253,2810,13,289,4,1492,4,72,55,70,224292.45,85000.24375,-0.5532845854759216,861350395904.0,876332711936.0
803,4510,3901,954,307,5,7226,96,42,39,97,147762.175,65394.49375,-0.7035585045814514,5933184319488.0,1378970763264.0
804,4455,3950,39,979,25,4032,85,66,35,86,141796.725,69649.84375,-0.6848468780517578,1122293645312.0,2593972289536.0
805,1640,3182,61,997,92,5012,95,98,57,63,116723.3375,93937.25,-0.6962978839874268,780649037824.0,4993460994048.0
806,7475,2945,21,559,33,404,54,33,93,79,198855.625,64534.8,-0.6316578984260559,1423506014208.0,2214149750784.0
807,7297,3636,1650,302,45,7195,98,93,90,86,104568.28125,56842.3375,-0.707073986530304,9980734341120.0,2793124659200.0
808,4335,3339,2,842,2,4673,53,62,46,16,185473.15,91324.5625,-0.634357750415802,935347879936.0,1462255616000.0
809,7404,3473,1535,687,24,7808,100,46,77,20,137424.325,70847.475,-0.7104173302650452,9432925732864.0,2251706335232.0
810,5220,2436,23,596,65,5734,49,26,97,91,215228.5,66441.7625,-0.5566868185997009,1235633831936.0,3245799112704.0
811,8112,1965,133,4,1,7639,6,43,22,23,266390.35,96101.49375,-0.25623899698257446,2371767762944.0,356823072768.0
812,999,3470,40,1057,15,1878,73,20,95,93,212843.25,83928.175,-0.6172770261764526,447215370240.0,2203554152448.0
813,13,2910,0,4,5,526,0,3,2,16,452794.7,277057.125,0.370527058839798,21451522048.0,316163293184.0
814,7378,3239,1479,507,39,7957,100,91,33,48,105588.0375,68915.59375,-0.7102224230766296,9147115372544.0,2715568046080.0
815,484,3120,11,36,3,158,1,7,23,7,385179.225,215140.85,-0.06416364759206772,146338562048.0,299700453376.0
816,3,3639,0,496,63,255,94,98,29,15,156184.9,179624.4625,-0.4134397506713867,9824640000.0,3661075316736.0
817,3,3280,3,6,2,1817,65,31,10,11,284761.3,195628.225,-0.10715406388044357,82166407168.0,749555810304.0
818,7507,3522,1276,13,0,6952,84,99,51,9,122583.525,76511.15,-0.6852973699569702,8093548675072.0,969546268672.0
819,6950,2751,1223,41,3,7951,64,56,73,10,170237.9125,77667.75625,-0.6534234881401062,7761668603904.0,829184868352.0
820,7954,3022,1137,24,0,206,82,28,12,43,187446.525,76579.8,-0.6762107014656067,7213586841600.0,776047427584.0
821,226,3266,0,58,24,776,45,92,45,8,222921.15,195356.7,-0.19120647013187408,67650560000.0,1663817351168.0
822,4302,3920,48,1975,57,1206,98,64,81,70,131564.15,71249.18125,-0.7030038833618164,1038647164928.0,4556375195648.0
823,26,3532,1,4,1,182,29,7,46,8,401011.975,222695.55,-0.02344651147723198,16285440000.0,412173074432.0
824,998,3896,29,1590,59,2007,67,92,80,98,147787.725,81067.675,-0.6556633114814758,395427184640.0,4300699860992.0
825,670,3207,6,26,2,777,3,31,24,3,337174.45,184329.5375,-0.2524647116661072,175698558976.0,370810355712.0
826,94,3448,8,10,59,143,97,60,89,24,211904.9,190036.8625,-0.1783420741558075,62540156928.0,3023663005696.0
827,1884,3247,220,314,37,5887,100,36,17,63,163242.55,96396.2875,-0.7097851037979126,1669124587520.0,2414526857216.0
828,7859,2775,1614,4,1,753,93,11,23,68,180612.0125,69435.36875,-0.6931601166725159,9659245133824.0,829312401408.0
829,6688,2248,447,6,1,906,18,28,1,12,267918.6,101878.1875,-0.36980757117271423,3485937958912.0,360158330880.0
830,58,3900,1,965,7,209,30,34,37,20,280717.525,162384.2875,-0.3991597592830658,22840956928.0,1554122801152.0
831,2183,3908,226,200,57,7802,100,15,40,88,173930.925,78645.9375,-0.7103264927864075,1821753737216.0,2916714020864.0
832,8133,3234,368,983,4,7229,99,84,63,23,111492.025,69970.11875,-0.708661675453186,3563666800640.0,1957157928960.0
833,1986,3279,50,968,63,7445,100,44,62,43,156036.725,95949.9125,-0.7106276750564575,873316417536.0,3839982829568.0
834,7942,2987,30,1734,4,6974,98,78,72,18,117037.85,70948.64375,-0.707210898399353,1790554931200.0,2583452450816.0
835,7081,2521,4,1358,10,1458,97,40,72,91,145079.2,60758.2125,-0.6640786528587341,1306328301568.0,2442729619456.0
836,2904,3320,96,1869,58,2024,91,92,62,88,120319.2625,76293.08125,-0.6933884620666504,1070883799040.0,4590399389696.0
837,7474,2754,639,10,3,5905,51,39,27,4,198542.425,82091.04375,-0.6301413178443909,4788168163328.0,644539219968.0
838,4505,3913,11,1160,63,3210,21,38,25,71,236603.9,78853.24375,-0.582078754901886,957651288064.0,3499320934400.0
839,682,3341,118,6,0,1797,6,0,2,11,388866.1,153665.6625,-0.3616851270198822,788437139456.0,168552300544.0
840,7882,3304,1024,12,3,1998,65,15,0,16,202053.675,81090.40625,-0.6494730710983276,6687865438208.0,661232549888.0
841,395,3957,1,1850,8,2862,27,36,57,23,258677.35,124417.6,-0.521651566028595,178287411200.0,2337485881344.0
842,5469,3955,866,52,17,6308,92,13,47,94,171262.1375,62668.41875,-0.6968810558319092,5616079208448.0,1429428502528.0
843,8986,3256,1138,11,0,6405,28,8,9,20,266520.7,78118.4625,-0.595400333404541,7624498085888.0,340158906368.0
844,7503,3290,1780,187,3,1229,38,23,57,76,225282.05,67592.1875,-0.607003390789032,10464557793280.0,787147128832.0
845,0,3895,1,34,3,142,41,66,9,19,248834.7,190611.9125,-0.3156968355178833,10300160000.0,819162382336.0
846,7879,2391,789,11,3,6856,28,44,32,0,220695.3,85187.3875,-0.5036270618438721,5661362487296.0,522768875520.0
847,5017,3049,482,1424,30,6731,100,26,31,96,155004.1,65906.31875,-0.7101278901100159,3586746220544.0,3116099436544.0
848,1853,3651,56,1954,6,7945,99,69,73,80,133513.125,80445.26875,-0.709171712398529,899123838976.0,2969457917952.0
849,6554,3254,383,389,7,5411,44,52,80,92,192281.1375,61756.7375,-0.6208107471466064,3299273867264.0,1243362099200.0
850,8957,3327,926,1076,39,5143,97,76,30,92,116372.1875,58084.0375,-0.7044051289558411,6487970676736.0,3191275520000.0
851,539,3715,30,38,0,1161,3,26,32,82,350138.65,117976.425,-0.42540407180786133,289782366208.0,417532411904.0
852,1213,3734,225,25,0,1710,13,4,21,48,340948.15,113412.1125,-0.5664835572242737,1425539858432.0,307224444928.0
853,8107,3230,1054,58,1,7944,2,4,90,16,296073.55,76737.98125,-0.5546852350234985,7097543557120.0,282646708224.0
854,7461,3240,25,1813,6,1270,99,91,49,31,108129.1,73669.275,-0.7040607929229736,1473140359168.0,2769767890944.0
855,7900,3845,743,38,1,2825,41,28,48,15,227057.05,78539.56875,-0.6127731800079346,5282448015360.0,546101788672.0
856,325,3863,6,1273,0,846,18,4,5,11,352858.6,152852.8625,-0.4504340887069702,118158065664.0,1361144971264.0
857,7113,3208,686,228,1,7831,57,74,64,91,165121.425,62050.98125,-0.6418837308883667,5036226117632.0,1053669195776.0
858,208,3871,3,45,10,242,4,91,21,15,244002.075,175841.75,-0.3420793414115906,60396793856.0,931205742592.0
859,8140,3248,1806,13,0,817,24,28,19,47,252811.5,77535.73125,-0.5845533609390259,10693535334400.0,426064281600.0
860,7329,3892,513,9,1,6863,26,12,31,12,262018.475,82006.175,-0.5893882513046265,4152754438144.0,371347783680.0
861,4232,2548,15,1644,38,5544,59,16,35,92,217267.2,75465.40625,-0.6048644185066223,1015751639040.0,3299523166208.0
862,658,3401,37,1975,21,1876,87,98,64,57,134068.225,111787.875,-0.5513375997543335,372421099520.0,3512523030528.0
863,7252,3252,1902,53,1,3857,30,16,29,55,250970.125,74107.3,-0.5969246625900269,11141371658240.0,500759789568.0
864,7675,3227,1918,116,3,7223,97,43,23,77,140964.9125,63460.3375,-0.7052310705184937,11419717206016.0,1105877794816.0
865,6978,3256,231,55,4,6985,100,42,2,8,142250.2875,80843.8875,-0.7090802192687988,2652263153664.0,1002681401344.0
866,869,3895,30,42,1,809,0,24,21,11,335872.1,146077.1375,-0.5271569490432739,334387806208.0,313305694208.0
867,1916,3244,25,6,21,3817,95,7,47,52,194579.875,96965.43125,-0.6939257383346558,600781619200.0,1498090045440.0
868,7447,3230,540,46,4,7438,21,21,31,76,245914.625,68655.975,-0.5838775038719177,4332511821824.0,577292337152.0
869,873,2816,0,730,9,889,79,81,42,17,177386.2875,157551.7,-0.41810938715934753,184402558976.0,1891963240448.0
870,1746,3760,27,24,43,4137,46,39,41,62,220817.9,95269.3,-0.6174293160438538,593101455360.0,2051094216704.0
871,5002,3544,427,385,2,5236,62,79,5,100,155631.9,69578.0125,-0.648399829864502,3247997976576.0,1252811997184.0
872,8845,3334,250,2,2,6339,14,37,40,16,242044.15,77744.8625,-0.5686385631561279,3050984439808.0,407754014720.0
873,8165,3440,999,5,1,7633,10,34,55,15,255279.95,78821.075,-0.5657093524932861,6814694375424.0,357999869952.0
874,6971,2809,1196,170,2,6356,96,71,50,63,125578.9,66453.6625,-0.7037761211395264,7568898392064.0,1196213665792.0
875,8067,3735,979,25,0,1254,73,99,11,12,133792.85,81239.69375,-0.6629334092140198,6462529601536.0,902750208000.0
876,29,3783,9,10,1,3025,67,22,14,22,278389.725,154770.275,-0.40369510650634766,161480310784.0,714216439808.0
877,88,3952,9,31,4,209,1,0,82,91,356247.1,125081.325,-0.3260025978088379,69023367168.0,440077713408.0
878,7659,3256,226,975,7,6903,99,94,97,64,103329.5625,60232.975,-0.7088078856468201,2742220226560.0,2145666334720.0
879,4685,3226,29,989,36,1817,100,56,47,57,135775.5375,76914.675,-0.7069224715232849,1030328877056.0,2986932699136.0
880,7320,3248,1312,453,0,6934,100,35,46,11,159584.125,76211.475,-0.7113386392593384,8244658438144.0,1247137234944.0
881,2861,3896,1,58,6,1729,23,3,22,33,283252.05,104531.925,-0.5788646936416626,566236872704.0,560600383488.0
882,950,3336,1,10,31,1160,96,78,54,20,148923.4125,133964.125,-0.5637776851654053,212812775424.0,2089675915264.0
883,6983,1870,9,15,1,1754,13,63,10,19,256578.35,122807.6,0.03869469836354256,1325666533376.0,471426662400.0
884,4569,3709,1179,10,2,1855,61,40,50,31,195256.95,85480.525,-0.6438650488853455,6899522600960.0,740166533120.0
885,7795,3235,105,40,1,1750,5,2,14,12,302414.55,87889.3875,-0.5507909655570984,1958393675776.0,232422391808.0
886,2694,2253,14,38,4,1274,6,45,46,44,279896.075,131324.65,-0.30673182010650635,587127128064.0,566817456128.0
887,7321,3731,1519,23,7,7409,97,84,33,76,112371.85,63231.50625,-0.704966127872467,9321998974976.0,1270596239360.0
888,2836,3967,23,550,11,7064,44,42,24,44,214246.25,93486.55625,-0.620346188545227,869145640960.0,1417931653120.0
889,8129,3148,465,26,1,1986,96,48,77,24,148763.85,72060.375,-0.6985903382301331,3868345761792.0,943011004416.0
890,7862,3358,418,86,0,2685,94,27,37,38,173427.0875,71504.225,-0.6992950439453125,3606726311936.0,905819652096.0
891,7907,3967,1784,26,4,7473,7,92,0,48,192235.275,76130.16875,-0.5612718462944031,10783146639360.0,636515450880.0
892,8147,3276,384,32,3,206,19,43,7,16,231577.025,86283.8625,-0.5730018615722656,3391824592896.0,496945823744.0
893,3215,2413,22,426,2,1809,93,9,3,56,200795.175,102195.03125,-0.5903845429420471,738299740160.0,1219450503168.0
894,7303,3847,206,213,1,1780,69,55,41,50,172630.1625,73118.73125,-0.6564547419548035,2390960635904.0,989733847040.0
895,2023,3214,31,201,56,7543,93,60,63,84,148295.3125,82266.4875,-0.6994603276252747,786052546560.0,3007643648000.0
896,7229,2895,1375,116,0,1846,30,1,17,66,275227.175,74428.11875,-0.5958518385887146,8365765820416.0,487355547648.0
897,6420,2448,217,41,10,1406,67,100,98,77,132727.45,67068.15,-0.573090672492981,2279924301824.0,1304925700096.0
898,7909,3895,97,443,7,7254,66,16,96,92,194839.05,56378.3125,-0.6561640501022339,2138064551936.0,1317707579392.0
899,6246,2743,34,174,52,147,58,42,68,94,189928.95,67096.275,-0.637101411819458,1266746261504.0,2556888088576.0
900,222,3932,1,1066,4,881,90,92,30,11,142350.7,141354.825,-0.5700363516807556,75904647168.0,2105350029312.0
901,5043,3728,134,37,5,4950,9,3,75,44,284447.3,79241.68125,-0.5622009038925171,1744541581312.0,461857357824.0
902,92,3406,10,54,2,1929,2,17,41,17,356198.275,173274.475,-0.20306700468063354,137585278976.0,352492322816.0
903,7365,3986,109,122,4,1802,6,28,12,78,258138.2,72929.9,-0.5556790828704834,1905916379136.0,570930626560.0
904,7862,3151,112,27,4,713,25,35,21,14,233115.225,85990.04375,-0.5804864764213562,1968067313664.0,541287972864.0
905,140,3264,19,13,4,1814,72,80,9,19,204752.4625,179950.275,-0.21072207391262054,187825913856.0,1056783073280.0
906,2027,3180,13,998,2,2004,95,10,62,11,199451.1625,110091.175,-0.7000284194946289,492526043136.0,1703224147968.0
907,2211,3247,17,986,36,6664,99,76,13,30,131211.0875,105430.425,-0.7082840800285339,715033804800.0,3043907338240.0
908,7324,2249,157,30,1,1862,62,7,55,60,231020.25,78392.95625,-0.4615059196949005,2146727493632.0,664406589440.0
909,1933,3246,0,37,6,662,2,100,26,23,212239.6,131878.275,-0.5405574440956116,360646443008.0,782811660288.0
910,946,3792,13,933,3,1102,22,16,30,73,280954.1,104910.1125,-0.5716341137886047,271440642048.0,1324161957888.0
911,7840,3319,198,56,4,6792,30,8,46,87,246040.375,63947.56875,-0.5977759957313538,2626319286272.0,622055849984.0
912,6778,2995,1071,80,0,1542,14,22,72,80,272759.225,69427.96875,-0.5705941915512085,6719686049792.0,479172395008.0
913,738,3207,14,122,1,113,2,31,40,15,347952.475,177145.5,-0.3237389624118805,204273270784.0,451123576832.0
914,7947,3911,872,29,1,1077,28,23,19,50,247268.5,76710.85,-0.58951336145401,5887343198208.0,479026741248.0
